9867,1
9868,1
9869,1
9870,1
9871,1
9872,1
9873,1
9874,1
9875,1
9876,1
9877,1
9878,1
9879,1
9880,1
9881,1
9882,1
9883,1
9884,1
9885,1
9886,1
9887,1
9888,1
9889,1
9890,1
9891,1
9892,1
9893,1
9894,1
9895,1
9896,1
9897,1
9898,1
9899,1
9900,1
9901,1
9902,1
9903,1
9904,1
9905,1
9906,1
9907,1
9908,1
9909,1
9910,1
9911,1
9912,1
9913,1
9914,1
9915,1
9916,1
9917,1
9918,1
9919,1
9920,1
9921,1
9922,1
9923,1
9924,1
9925,1
9926,1
9927,1
9928,1
9929,1
9930,1
9931,1
9932,1
9933,1
9934,1
9935,1
9936,1
9937,1
9938,1
9939,1
9940,1
9941,1
9942,1
9943,1
9944,1
9945,1
9946,1
9947,1
9948,1
9949,1
9950,1
9951,1
9952,1
9953,1
9954,1
9955,1
9956,1
9957,1
9958,1
9959,1
9960,1
9961,1
9962,1
9963,1
9964,1
9965,1
9966,1
9967,1
9968,1
9969,1
9970,1
9971,1
9972,1
9973,1
9974,1
9975,1
9976,1
9977,1
9978,1
9979,1
9980,1
9981,1
9982,1
9983,1
9984,1
9985,1
9986,1
9987,1
9988,1
9989,1
9990,1
9991,1
9992,1
9993,1
9994,1
9995,1
9996,1
9997,1
9998,1
9999,1
10000,1
10001,1
10002,1
10007,1
10008,1
10016,1
10017,1
10023,1
10025,1
10031,1
10042,1
10082,1
14147,3
14831,3
14832,3
14982,3
14983,3
14984,3
14985,3
14986,3
14987,3
14988,3
14989,3
14990,3
14991,3
14992,3
14993,3
14994,3
14995,3
14996,3
14997,3
14998,3
14999,3
15000,3
15001,3
15002,3
15003,3
15168,3
15169,3
15170,3
15171,3
15172,3
15173,3
15174,3
15175,3
15176,3
15177,3
15178,3
15179,3
15180,3
15181,3
15182,3
15183,3
15184,3
15185,3
15186,3
15187,3
15188,3
15189,3
15190,3
15191,3
15192,3
15193,3
15194,3
15195,3
15196,3
15197,3
15198,3
15199,3
15200,3
15201,3
15202,3
15203,3
15204,3
15205,3
15206,3
15209,3
15210,3
15211,3
15212,3
15213,3
15214,3
15215,3
15216,3
15217,3
15218,3
15219,3
15220,3
15221,3
15222,3
15223,3
15224,3
15225,3
15226,3
15227,3
15228,3
15229,3
15230,3
15231,3
15232,3
15233,3
15234,3
15235,3
15236,3
15237,3
15238,3
15239,3
15240,3
15241,3
15242,3
15243,3
15244,3
15245,3
15246,3
15247,3
15248,3
15249,3
15250,3
15251,3
15252,3
15253,3
15254,3
15255,3
15256,3
15257,3
15258,3
15259,3
15260,3
15261,3
15262,3
15263,3
15264,3
15265,3
15266,3
15267,3
15268,3
15269,3
15270,3
15271,3
15272,3
15273,3
15274,3
15275,3
15276,3
15277,3
15278,3
15279,3
15280,3
15281,3
15282,3
15283,3
15284,3
15285,3
15286,3
15287,3
15288,3
15289,3
15290,3
15291,3
15292,3
15293,3
15294,3
15295,3
15296,3
15297,3
15298,3
15299,3
15300,3
15301,3
15302,3
15303,3
15304,3
15305,3
15306,3
15307,3
15308,3
15309,3
15310,3
15311,3
15312,3
15313,3
15314,3
15315,3
15316,3
15317,3
15318,3
15320,3
15321,3
15322,3
15323,3
15324,3
15325,3
15326,3
15327,3
15328,3
15329,3
15330,3
15331,3
15332,3
15333,3
15334,3
15335,3
15336,3
15337,3
15338,3
15339,3
15340,3
15341,3
15342,3
15343,3
15344,3
15345,3
15346,3
15347,3
15348,3
15349,3
15350,3
15351,3
15352,3
15353,3
15354,3
15355,3
15356,3
15357,3
15358,3
15359,3
15360,3
15361,3
15362,3
15363,3
15364,3
15365,3
15366,3
15367,3
15368,3
15369,3
15370,3
15371,3
15372,3
15373,3
15374,3
15375,3
15376,3
15377,3
15378,3
15379,3
15380,3
15381,3
15382,3
15383,3
15384,3
15386,3
15387,3
15388,3
15389,3
15390,3
15391,3
15392,3
15393,3
15394,3
15395,3
15396,3
15397,3
15398,3
15399,3
15400,3
15401,3
15402,3
15403,3
15404,3
15405,3
15406,3
15407,3
15408,3
15409,3
15410,3
15411,3
15412,3
15413,3
15414,3
15415,3
15416,3
15417,3
15418,3
15419,3
15420,3
15421,3
15422,3
15423,3
15424,3
15425,3
15426,3
15427,3
15429,3
15431,3
15432,3
15433,3
15434,3
15435,3
15436,3
15437,3
15438,3
15439,3
15440,3
15441,3
15442,3
15443,3
15444,3
15445,3
15446,3
15447,3
15448,3
15449,3
15450,3
15451,3
15452,3
15453,3
15454,3
15455,3
15456,3
15458,3
15459,3
15460,3
15461,3
15462,3
15463,3
15464,3
15465,3
15466,3
15467,3
15468,3
15469,3
15470,3
15471,3
15474,3
15475,3
15476,3
15477,3
15478,3
15479,3
15480,3
15481,3
15482,3
15483,3
15484,3
15485,3
15486,3
15487,3
15488,3
15489,3
15490,3
15491,3
15492,3
15493,3
15494,3
15495,3
15496,3
15497,3
15498,3
15499,3
15500,3
15501,3
15502,3
15503,3
15504,3
15505,3
15506,3
15507,3
15508,3
15509,3
15510,3
15511,3
15512,3
15513,3
15514,3
15515,3
15516,3
15517,3
15518,3
15519,3
15520,3
15521,3
15522,3
15523,3
15524,3
15525,3
15526,3
15527,3
15528,3
15529,3
15530,3
15531,3
15532,3
15533,3
15534,3
15535,3
15536,3
15537,3
15538,3
15539,3
15540,3
15541,3
15542,3
15543,3
15544,3
15545,3
15546,3
15547,3
15548,3
15549,3
15550,3
15551,3
15552,3
15553,3
15554,3
15555,3
15556,3
15557,3
15558,3
15559,3
15560,3
15561,3
15562,3
15563,3
15564,3
15565,3
15566,3
15567,3
15568,3
15569,3
15570,3
15571,3
15572,3
15573,3
15574,3
15575,3
15576,3
15577,3
15578,3
15579,3
15580,3
15581,3
15582,3
15583,3
15584,3
15585,3
15586,3
15587,3
15588,3
15589,3
15590,3
15591,3
15592,3
15593,3
15594,3
15595,3
15596,3
15597,3
15598,3
15599,3
15600,3
15601,3
15602,3
15603,3
15604,3
15605,3
15606,3
15607,3
15608,3
15609,3
15610,3
15611,3
15612,3
15613,3
15614,3
15615,3
15616,3
15617,3
15618,3
15619,3
15620,3
15621,3
15622,3
15623,3
15624,3
15625,3
15626,3
15627,3
15628,3
15629,3
15630,3
15631,3
15632,3
15633,3
15634,3
15635,3
15636,3
15637,3
15638,3
15639,3
15640,3
15641,3
15642,3
15643,3
15644,3
15645,3
15646,3
15647,3
15648,3
15649,3
15650,3
15651,3
15652,3
15653,3
15654,3
15655,3
15656,3
15657,3
15658,3
15659,3
15660,3
15661,3
15662,3
15663,3
15664,3
15665,3
15666,3
15667,3
15668,3
15669,3
15670,3
15671,3
15672,3
15673,3
15674,3
15675,3
15676,3
15677,3
15678,3
15679,3
15680,3
15681,3
15682,3
15683,3
15684,3
15685,3
15686,3
15687,3
15688,3
15689,3
15690,3
15691,3
15692,3
15693,3
15694,3
15695,3
15696,3
15697,3
15698,3
15699,3
15700,3
15701,3
15702,3
15703,3
15704,3
15705,3
15706,3
15707,3
15708,3
15709,3
15710,3
15711,3
15712,3
15713,3
15714,3
15715,3
15716,3
15717,3
15718,3
15719,3
15720,3
15721,3
15722,3
15723,3
15724,3
15725,3
15726,3
15727,3
15734,3
15738,3
15746,3
15748,3
15765,3
15766,3
15778,3
15823,3
15862,3
15887,3
15891,3
15892,3
15893,3
15894,3
15909,3
15910,3
15911,3
15912,3
15913,3
57110,4
58043,4
58045,4
58046,4
58047,4
58048,4
58049,4
58050,4
58051,4
58054,4
58055,4
58056,4
58057,4
58058,4
58059,4
58060,4
58061,4
58062,4
58063,4
58064,4
58065,4
58066,4
58067,4
58069,4
58070,4
58071,4
58072,4
58073,4
58074,4
58075,4
58076,4
58077,4
58078,4
58079,4
58080,4
58081,4
58082,4
58083,4
58084,4
58085,4
58086,4
58087,4
58088,4
58089,4
58090,4
58091,4
58092,4
58093,4
58094,4
58095,4
58096,4
58097,4
58098,4
58099,4
58100,4
58101,4
58102,4
58103,4
58104,4
58105,4
58106,4
58107,4
58108,4
58109,4
58110,4
58111,4
58112,4
58113,4
58114,4
58115,4
58116,4
58117,4
58118,4
58119,4
58120,4
58121,4
58122,4
58123,4
58124,4
58125,4
58126,4
58127,4
58128,4
58129,4
58130,4
58131,4
58132,4
58133,4
58134,4
58135,4
58136,4
58137,4
58138,4
58139,4
58140,4
58141,4
58142,4
58143,4
58144,4
58145,4
58146,4
58147,4
58148,4
58149,4
58150,4
58151,4
58152,4
58153,4
58154,4
58155,4
58568,4
58569,4
58570,4
58577,4
58578,4
58719,4
58758,4
58759,4
58760,4
58761,4
58762,4
58763,4
58764,4
58765,4
58766,4
58767,4
58768,4
58769,4
58770,4
58771,4
58772,4
58773,4
58774,4
58775,4
58776,4
58777,4
58778,4
58779,4
58780,4
58781,4
58782,4
58783,4
58784,4
58785,4
58786,4
58787,4
58788,4
58789,4
58790,4
58791,4
58792,4
58793,4
58794,4
58795,4
58796,4
58797,4
58798,4
58799,4
58800,4
58801,4
58802,4
58803,4
58804,4
58805,4
58806,4
58807,4
58808,4
58809,4
58810,4
58811,4
58812,4
58813,4
58814,4
58815,4
58816,4
58817,4
58818,4
58819,4
58820,4
58821,4
58822,4
58823,4
58824,4
58825,4
58826,4
58827,4
58828,4
58829,4
58830,4
58831,4
58832,4
58833,4
58834,4
58835,4
58836,4
58837,4
58838,4
58839,4
58840,4
58841,4
58842,4
58843,4
58844,4
58845,4
58846,4
58847,4
58848,4
58849,4
58850,4
58851,4
58852,4
58853,4
58854,4
58855,4
58856,4
58857,4
58858,4
58859,4
58860,4
58861,4
58862,4
58863,4
58864,4
58865,4
58866,4
58867,4
58868,4
58869,4
58870,4
58871,4
58872,4
58873,4
58874,4
58875,4
58876,4
58877,4
58878,4
58879,4
58880,4
58881,4
58882,4
58883,4
58884,4
58885,4
58886,4
58887,4
58888,4
58889,4
58890,4
58891,4
58892,4
58893,4
58894,4
58895,4
58896,4
58897,4
58898,4
58899,4
58900,4
58901,4
58902,4
58903,4
58904,4
58905,4
58906,4
58907,4
58908,4
58909,4
58910,4
58911,4
58912,4
58913,4
58914,4
58915,4
58916,4
58917,4
58918,4
58919,4
58920,4
58921,4
58922,4
58923,4
58924,4
58925,4
58926,4
58927,4
58928,4
58929,4
58930,4
58931,4
58932,4
58933,4
58934,4
58935,4
58936,4
58937,4
58938,4
58939,4
58940,4
58941,4
58942,4
58943,4
58944,4
58945,4
58946,4
58947,4
58948,4
58949,4
58950,4
58951,4
58952,4
58953,4
58954,4
58955,4
58956,4
58957,4
58958,4
58959,4
58960,4
58961,4
58962,4
58963,4
58964,4
58965,4
58966,4
58967,4
58968,4
58969,4
58970,4
58971,4
58972,4
58973,4
58974,4
58975,4
58976,4
58977,4
58978,4
58979,4
58980,4
58981,4
58982,4
58983,4
58984,4
58985,4
58986,4
58987,4
58988,4
58989,4
58990,4
58991,4
58992,4
58993,4
58994,4
58995,4
58996,4
58997,4
58998,4
58999,4
59000,4
59001,4
59002,4
59003,4
59004,4
59006,4
59007,4
59008,4
59009,4
59010,4
59011,4
59012,4
59013,4
59014,4
59015,4
59016,4
59017,4
59018,4
59019,4
59020,4
59021,4
59022,4
59023,4
59024,4
59025,4
59026,4
59027,4
59028,4
59029,4
59030,4
59031,4
59032,4
59033,4
59034,4
59035,4
59036,4
59037,4
59038,4
59039,4
59040,4
59041,4
59042,4
59043,4
59044,4
59045,4
59046,4
59047,4
59048,4
59049,4
59050,4
59051,4
59052,4
59053,4
59054,4
59055,4
59056,4
59057,4
59058,4
59059,4
59060,4
59061,4
59062,4
59063,4
59064,4
59065,4
59066,4
59067,4
59068,4
59069,4
59070,4
59071,4
59072,4
59073,4
59074,4
59075,4
59076,4
59077,4
59078,4
59079,4
59080,4
59081,4
59082,4
59083,4
59084,4
59085,4
59086,4
59087,4
59088,4
59089,4
59090,4
59091,4
59092,4
59093,4
59094,4
59095,4
59096,4
59097,4
59098,4
59099,4
59100,4
59101,4
59102,4
59103,4
59104,4
59105,4
59106,4
59107,4
59108,4
59109,4
59110,4
59111,4
59112,4
59113,4
59114,4
59115,4
59116,4
59117,4
59118,4
59119,4
59120,4
59121,4
59122,4
59123,4
59124,4
59125,4
59126,4
59127,4
59128,4
59129,4
59130,4
59131,4
59132,4
59133,4
59134,4
59135,4
59136,4
59137,4
59138,4
59139,4
59140,4
59141,4
59142,4
59143,4
59144,4
59145,4
59146,4
59147,4
59148,4
59149,4
59150,4
59151,4
59152,4
59153,4
59154,4
59155,4
59156,4
59157,4
59158,4
59159,4
59160,4
59161,4
59162,4
59163,4
59164,4
59165,4
59166,4
59167,4
59168,4
59169,4
59170,4
59171,4
59172,4
59173,4
59174,4
59175,4
59176,4
59178,4
59179,4
59180,4
59181,4
59182,4
59183,4
59184,4
59185,4
59186,4
59187,4
59188,4
59189,4
59190,4
59191,4
59192,4
59193,4
59194,4
59195,4
59196,4
59197,4
59198,4
59199,4
59200,4
59201,4
59202,4
59203,4
59204,4
59205,4
59206,4
59207,4
59208,4
59209,4
59210,4
59211,4
59212,4
59213,4
59214,4
59215,4
59216,4
59217,4
59218,4
59219,4
59220,4
59221,4
59222,4
59223,4
59224,4
59226,4
59227,4
59228,4
59230,4
59232,4
59233,4
59235,4
59239,4
59240,4
59244,4
59250,4
59265,4
59266,4
59497,5
59846,5
59848,5
59849,5
59850,5
59870,5
59871,5
59872,5
59873,5
59874,5
59904,5
59905,5
59906,5
59907,5
59908,5
59909,5
59913,5
60103,5
60151,5
60153,5
60154,5
60155,5
60156,5
60157,5
60158,5
60159,5
60160,5
60161,5
60162,5
60163,5
60164,5
60165,5
60166,5
60168,5
60169,5
60170,5
60171,5
60172,5
60173,5
60174,5
60175,5
60176,5
60177,5
60178,5
60179,5
60180,5
60181,5
60182,5
60183,5
60184,5
60185,5
60187,5
60188,5
60189,5
60190,5
60191,5
60192,5
60193,5
60194,5
60195,5
60196,5
60197,5
60198,5
60199,5
60200,5
60201,5
60202,5
60203,5
60204,5
60205,5
60206,5
60207,5
60208,5
60209,5
60210,5
60211,5
60212,5
60213,5
60214,5
60215,5
60216,5
60217,5
60218,5
60219,5
60220,5
60221,5
60222,5
60223,5
60224,5
60225,5
60226,5
60227,5
60228,5
60229,5
60230,5
60231,5
60232,5
60233,5
60234,5
60235,5
60236,5
60237,5
60238,5
60239,5
60240,5
60241,5
60242,5
60243,5
60244,5
60245,5
60246,5
60247,5
60248,5
60249,5
60250,5
60251,5
60252,5
60253,5
60770,5
60771,5
60772,5
60773,5
60774,5
60775,5
60777,5
60778,5
60779,5
60780,5
60781,5
60782,5
60783,5
60784,5
60785,5
60786,5
60787,5
60788,5
60789,5
60790,5
60791,5
60792,5
60793,5
60794,5
60795,5
60796,5
60797,5
60798,5
60799,5
60800,5
60801,5
60802,5
60803,5
60804,5
60806,5
60807,5
60808,5
60809,5
60810,5
60811,5
60812,5
60813,5
60814,5
60815,5
60816,5
60817,5
60818,5
60819,5
60820,5
60821,5
60822,5
60823,5
60824,5
60825,5
60826,5
60827,5
60828,5
60829,5
60830,5
60831,5
60832,5
60833,5
60834,5
60835,5
60836,5
60837,5
60838,5
60839,5
60840,5
60841,5
60842,5
60843,5
60844,5
60845,5
60846,5
60847,5
60848,5
60849,5
60850,5
60851,5
60852,5
60853,5
60854,5
60855,5
60856,5
60857,5
60858,5
60859,5
60860,5
60861,5
60862,5
60863,5
60864,5
60865,5
60866,5
60867,5
60868,5
60869,5
60870,5
60871,5
60872,5
60873,5
60874,5
60875,5
60876,5
60878,5
60879,5
60880,5
60881,5
60882,5
60883,5
60884,5
60885,5
60886,5
60887,5
60888,5
60889,5
60890,5
60891,5
60892,5
60893,5
60894,5
60895,5
60896,5
60897,5
60898,5
60899,5
60900,5
60901,5
60902,5
60903,5
60904,5
60905,5
60906,5
60907,5
60908,5
60909,5
60910,5
60911,5
60912,5
60913,5
60914,5
60915,5
60916,5
60917,5
60918,5
60919,5
60920,5
60921,5
60922,5
60923,5
60924,5
60925,5
60926,5
60927,5
60928,5
60929,5
60930,5
60931,5
60932,5
60933,5
60934,5
60935,5
60936,5
60937,5
60938,5
60939,5
60940,5
60941,5
60942,5
60943,5
60944,5
60945,5
60946,5
60947,5
60948,5
60949,5
60950,5
60951,5
60952,5
60953,5
60954,5
60955,5
60956,5
60957,5
60958,5
60959,5
60960,5
60961,5
60962,5
60963,5
60964,5
60965,5
60966,5
60967,5
60968,5
60969,5
60970,5
60971,5
60972,5
60973,5
60974,5
60975,5
60976,5
60977,5
60978,5
60979,5
60980,5
60981,5
60982,5
60983,5
60984,5
60985,5
60986,5
60987,5
60988,5
60989,5
60990,5
60991,5
60992,5
60993,5
60994,5
60995,5
60996,5
60997,5
60998,5
60999,5
61000,5
61001,5
61002,5
61003,5
61004,5
61005,5
61006,5
61007,5
61008,5
61009,5
61010,5
61011,5
61012,5
61013,5
61014,5
61015,5
61016,5
61017,5
61018,5
61019,5
61020,5
61021,5
61022,5
61023,5
61024,5
61025,5
61026,5
61027,5
61028,5
61029,5
61030,5
61031,5
61032,5
61033,5
61034,5
61035,5
61036,5
61037,5
61038,5
61039,5
61040,5
61041,5
61042,5
61043,5
61044,5
61045,5
61046,5
61047,5
61048,5
61049,5
61050,5
61051,5
61052,5
61053,5
61054,5
61055,5
61056,5
61057,5
61058,5
61059,5
61060,5
61061,5
61062,5
61063,5
61064,5
61065,5
61066,5
61067,5
61068,5
61069,5
61070,5
61071,5
61072,5
61073,5
61074,5
61075,5
61076,5
61077,5
61078,5
61079,5
61080,5
61081,5
61082,5
61083,5
61084,5
61085,5
61086,5
61087,5
61088,5
61089,5
61090,5
61091,5
61092,5
61093,5
61094,5
61095,5
61096,5
61097,5
61098,5
61099,5
61100,5
61101,5
61102,5
61103,5
61104,5
61105,5
61106,5
61107,5
61108,5
61109,5
61110,5
61111,5
61112,5
61113,5
61114,5
61115,5
61116,5
61117,5
61118,5
61119,5
61120,5
61121,5
61122,5
61123,5
61124,5
61125,5
61126,5
61127,5
61128,5
61129,5
61130,5
61131,5
61132,5
61133,5
61134,5
61135,5
61136,5
61137,5
61138,5
61139,5
61140,5
61141,5
61142,5
61143,5
61144,5
61145,5
61146,5
61147,5
61148,5
61149,5
61150,5
61151,5
61152,5
61153,5
61154,5
61155,5
61156,5
61157,5
61158,5
61159,5
61160,5
61161,5
61162,5
61163,5
61164,5
61165,5
61166,5
61167,5
61168,5
61169,5
61170,5
61171,5
61172,5
61173,5
61174,5
61175,5
61176,5
61177,5
61178,5
61179,5
61180,5
61181,5
61182,5
61183,5
61184,5
61185,5
61186,5
61187,5
61188,5
61189,5
61190,5
61191,5
61192,5
61193,5
61194,5
61195,5
61196,5
61197,5
61198,5
61199,5
61200,5
61201,5
61202,5
61203,5
61204,5
61205,5
61206,5
61207,5
61208,5
61209,5
61210,5
61211,5
61212,5
61213,5
61214,5
61215,5
61216,5
61217,5
61218,5
61219,5
61220,5
61221,5
61222,5
61223,5
61226,5
61227,5
61228,5
61229,5
61230,5
61231,5
61232,5
61233,5
61234,5
61235,5
61236,5
61237,5
61238,5
61239,5
61240,5
61241,5
61244,5
61247,5
61249,5
61250,5
61252,5
61264,5
61308,5
61422,5
64830,2
64831,2
66189,2
66322,2
66398,2
66399,2
66400,2
66401,2
66402,2
66403,2
66404,2
66406,2
66407,2
66408,2
66409,2
66410,2
66411,2
66412,2
66413,2
66414,2
66415,2
66416,2
66417,2
66418,2
66419,2
66420,2
66421,2
66422,2
66423,2
66424,2
66425,2
66426,2
66427,2
66428,2
66429,2
66430,2
66431,2
66432,2
66433,2
66434,2
66435,2
66436,2
66437,2
66438,2
66439,2
66440,2
66441,2
66442,2
66443,2
66444,2
66445,2
66446,2
66447,2
66448,2
66449,2
66450,2
66451,2
66452,2
66453,2
66454,2
66455,2
66456,2
66457,2
66458,2
66459,2
66460,2
66461,2
66462,2
66463,2
66464,2
66465,2
66466,2
66467,2
66468,2
66867,2
66868,2
66869,2
66870,2
66871,2
66872,2
66873,2
66874,2
66875,2
66876,2
66877,2
66878,2
66879,2
66880,2
66881,2
66882,2
66883,2
66884,2
66885,2
66886,2
66887,2
66890,2
66891,2
66892,2
66893,2
66894,2
66895,2
66896,2
66897,2
66898,2
66899,2
66900,2
66901,2
66902,2
66903,2
66904,2
66905,2
66906,2
66907,2
66908,2
66909,2
66910,2
66911,2
66912,2
66913,2
66914,2
66915,2
66916,2
66917,2
66918,2
66919,2
66920,2
66921,2
66922,2
66923,2
66924,2
66925,2
66926,2
66927,2
66928,2
66929,2
66930,2
66931,2
66932,2
66933,2
66934,2
66935,2
66936,2
66937,2
66938,2
66939,2
66940,2
66941,2
66942,2
66943,2
66944,2
66945,2
66946,2
66947,2
66948,2
66949,2
66950,2
66951,2
66952,2
66953,2
66954,2
66955,2
66956,2
66957,2
66958,2
66959,2
66960,2
66961,2
66962,2
66963,2
66964,2
66965,2
66966,2
66967,2
66968,2
66969,2
66970,2
66971,2
66972,2
66973,2
66974,2
66975,2
66976,2
66977,2
66978,2
66979,2
66980,2
66981,2
66982,2
66984,2
66985,2
66986,2
66987,2
66988,2
66989,2
66990,2
66991,2
66992,2
66993,2
66994,2
66995,2
66996,2
66997,2
66998,2
66999,2
67000,2
67001,2
67002,2
67003,2
67005,2
67006,2
67007,2
67008,2
67009,2
67010,2
67011,2
67012,2
67013,2
67014,2
67015,2
67016,2
67018,2
67019,2
67020,2
67021,2
67022,2
67023,2
67024,2
67025,2
67026,2
67027,2
67028,2
67029,2
67030,2
67031,2
67032,2
67033,2
67034,2
67035,2
67036,2
67037,2
67038,2
67039,2
67040,2
67041,2
67042,2
67043,2
67044,2
67045,2
67046,2
67047,2
67048,2
67049,2
67050,2
67051,2
67052,2
67053,2
67054,2
67055,2
67056,2
67057,2
67058,2
67059,2
67061,2
67062,2
67063,2
67064,2
67065,2
67066,2
67067,2
67068,2
67069,2
67070,2
67071,2
67072,2
67073,2
67074,2
67075,2
67076,2
67077,2
67078,2
67079,2
67080,2
67081,2
67082,2
67083,2
67084,2
67085,2
67086,2
67087,2
67088,2
67089,2
67090,2
67091,2
67092,2
67093,2
67094,2
67095,2
67096,2
67097,2
67098,2
67099,2
67100,2
67101,2
67102,2
67103,2
67104,2
67105,2
67107,2
67108,2
67109,2
67110,2
67111,2
67112,2
67113,2
67114,2
67115,2
67116,2
67117,2
67118,2
67119,2
67120,2
67121,2
67122,2
67123,2
67124,2
67125,2
67126,2
67127,2
67128,2
67130,2
67131,2
67132,2
67133,2
67134,2
67135,2
67136,2
67137,2
67138,2
67139,2
67140,2
67141,2
67142,2
67143,2
67144,2
67145,2
67146,2
67147,2
67148,2
67149,2
67150,2
67151,2
67152,2
67153,2
67154,2
67155,2
67156,2
67157,2
67158,2
67159,2
67160,2
67161,2
67162,2
67163,2
67164,2
67165,2
67166,2
67167,2
67168,2
67169,2
67170,2
67171,2
67172,2
67173,2
67174,2
67175,2
67176,2
67177,2
67178,2
67179,2
67180,2
67181,2
67182,2
67183,2
67184,2
67185,2
67186,2
67187,2
67188,2
67189,2
67190,2
67191,2
67192,2
67193,2
67194,2
67195,2
67196,2
67197,2
67198,2
67199,2
67200,2
67201,2
67202,2
67203,2
67204,2
67205,2
67206,2
67207,2
67208,2
67209,2
67210,2
67211,2
67212,2
67213,2
67214,2
67215,2
67216,2
67217,2
67218,2
67219,2
67220,2
67221,2
67222,2
67223,2
67224,2
67225,2
67226,2
67227,2
